timestep benthamHalfLookaheadBinary_pop benthamHalfLookaheadBinary_mttl benthamHalfLookaheadBinary_strv benthamHalfLookaheadBinary_comd benthamHalfLookaheadBinary_welt benthamHalfLookaheadBinary_maad egoisticHalfLookaheadBinary_pop egoisticHalfLookaheadBinary_mttl egoisticHalfLookaheadBinary_strv egoisticHalfLookaheadBinary_comd egoisticHalfLookaheadBinary_welt egoisticHalfLookaheadBinary_maad rawSugarscape_pop rawSugarscape_mttl rawSugarscape_strv rawSugarscape_comd rawSugarscape_welt rawSugarscape_maad
643 1122.14 18.532299999999996 2.28 2.05 151268.63620000004 62.991800000000005 250.38 5.256600000000001 0.28 0.0 38907.42540000001 23.44289999999999 196.02 4.8038 0.24 0.0 31744.6379 19.9807
644 1122.68 18.534000000000006 2.16 1.92 151394.7975 63.08960000000001 250.15 5.2611 0.45 0.0 38905.1702 22.547600000000003 195.86 4.799200000000001 0.12 0.0 31694.1326 20.82
645 1123.89 18.493000000000006 2.26 2.27 151614.01959999988 62.648399999999974 250.26 5.263999999999999 0.34 0.0 38913.3604 23.231599999999993 195.89 4.7914 0.18 0.0 31711.425300000003 19.913199999999996
646 1124.24 18.47650000000001 2.29 1.81 151746.2199 62.784800000000004 250.01 5.2788 0.4 0.0 38914.9238 22.811700000000002 195.88 4.795000000000001 0.18 0.0 31701.074400000005 19.8932
647 1123.75 18.4826 2.21 1.83 151746.6761 63.57899999999998 250.25 5.280199999999999 0.34 0.0 38924.436499999996 22.176 196.26 4.793899999999999 0.14 0.0 31767.1699 19.893800000000002
648 1123.16 18.503199999999996 2.4 1.59 151629.08090000003 64.83439999999999 250.46 5.267099999999999 0.37 0.0 39005.7674 22.431800000000003 196.17 4.7928 0.18 0.0 31757.714799999994 19.0776
649 1124.1 18.49669999999999 2.3 1.62 151792.48460000005 63.95800000000001 250.58 5.265999999999999 0.35 0.0 39051.644199999995 22.907500000000006 195.77 4.8013 0.21 0.0 31675.229000000003 20.5914
650 1125.66 18.473000000000003 2.41 1.56 151988.72450000004 63.45800000000002 250.95 5.2475999999999985 0.28 0.0 39142.7452 23.184299999999997 196.2 4.790099999999999 0.14 0.0 31743.0196 20.583000000000002
651 1125.7 18.478299999999994 2.45 1.65 152018.35060000003 63.62800000000002 250.94 5.249300000000001 0.33 0.0 39146.09959999999 23.271899999999995 195.99 4.7997000000000005 0.23 0.0 31691.153700000006 19.6664
652 1126.17 18.4665 2.17 1.75 152148.65540000002 63.70620000000001 250.66 5.252999999999999 0.34 0.0 39075.568000000014 22.749299999999998 196.35 4.7897 0.17 0.0 31771.320200000002 20.175799999999995
653 1126.53 18.4628 2.35 1.47 152235.913 63.997200000000014 250.97 5.2532 0.29 0.0 39059.9531 23.0284 196.47 4.7943 0.22 0.0 31763.3506 20.7707
654 1126.63 18.462100000000007 2.3 1.59 152208.82280000008 64.69929999999998 251.09 5.2465 0.47 0.0 39108.021799999995 22.631299999999996 196.54 4.7975 0.24 0.0 31807.237400000005 20.3023
655 1127.21 18.473700000000004 2.42 1.52 152223.33060000002 64.33290000000001 251.38 5.2455 0.31 0.0 39113.15419999999 23.177099999999996 196.56 4.801299999999999 0.27 0.0 31785.633299999998 20.588599999999996
656 1127.13 18.4879 2.48 1.57 152262.1197 64.1181 251.38 5.2495 0.23 0.0 39087.0586 23.136999999999997 196.6 4.8079 0.24 0.0 31734.126600000003 20.9076
657 1128.03 18.478600000000004 2.29 1.75 152404.71539999993 62.99760000000001 251.0 5.262600000000001 0.47 0.0 39050.284700000004 22.6857 196.56 4.813299999999999 0.2 0.0 31737.087400000004 20.5026
658 1130.2 18.45010000000001 2.06 1.56 152697.32090000002 64.07249999999996 251.22 5.256400000000001 0.41 0.0 39060.95480000001 23.0011 196.76 4.8061 0.1 0.0 31742.213699999997 21.041499999999996
659 1131.01 18.45259999999999 2.32 1.34 152746.4541 64.74060000000001 251.45 5.2559000000000005 0.37 0.0 39101.433300000004 22.953499999999995 196.49 4.818 0.17 0.0 31681.420299999998 19.3617
660 1133.11 18.43049999999999 2.09 1.47 152983.29290000003 64.31759999999998 251.84 5.255 0.26 0.0 39143.24229999999 22.949099999999998 196.59 4.8123000000000005 0.22 0.0 31667.186900000004 20.159900000000004
661 1133.58 18.422199999999997 2.09 1.54 153113.18339999995 63.06380000000001 251.64 5.270499999999999 0.27 0.0 39070.151099999995 23.3305 197.16 4.7989 0.22 0.0 31749.215500000002 19.843299999999996
662 1133.65 18.435 2.24 1.43 153151.53240000003 64.15019999999998 251.89 5.2693 0.2 0.0 39092.02889999999 23.225 197.38 4.782 0.1 0.0 31881.339199999995 19.969199999999997
663 1134.48 18.421100000000003 2.12 1.43 153233.81480000002 64.88490000000003 251.85 5.277999999999999 0.42 0.0 39031.452999999994 22.755399999999998 197.12 4.787699999999999 0.22 0.0 31845.67420000001 19.7902
664 1135.66 18.399199999999997 2.34 1.56 153468.15889999998 63.45250000000003 252.18 5.268500000000001 0.4 0.0 39070.09590000001 23.043799999999997 197.1 4.7852 0.29 0.0 31849.079000000005 19.4754
665 1135.99 18.416000000000007 2.21 1.47 153392.582 65.1599 251.77 5.284400000000001 0.3 0.0 39011.412500000006 23.4713 197.48 4.7677000000000005 0.14 0.0 31936.108299999996 19.9818
666 1137.28 18.405199999999997 2.35 1.28 153581.09860000006 64.56280000000001 252.7 5.2644 0.26 0.0 39170.221699999995 22.796799999999998 197.49 4.7579 0.24 0.0 31934.8662 19.9995
667 1137.52 18.403399999999994 2.47 1.72 153522.3703 63.255199999999995 252.8 5.2597000000000005 0.33 0.0 39231.207899999994 23.161199999999997 197.57 4.767900000000001 0.13 0.0 31907.355099999997 20.609399999999997
668 1138.62 18.384200000000003 1.99 1.5 153753.86229999998 64.51570000000001 252.97 5.252700000000001 0.27 0.0 39247.5528 21.784299999999998 197.2 4.781400000000001 0.26 0.0 31834.895700000005 20.342200000000002
669 1138.77 18.373700000000003 2.35 1.46 153743.38260000004 64.17999999999999 252.95 5.249200000000001 0.26 0.0 39258.082599999994 23.0704 197.26 4.7876 0.18 0.0 31854.8885 20.529100000000003
670 1139.44 18.365999999999996 2.49 1.25 153805.3475999999 64.92400000000002 252.54 5.2571 0.39 0.0 39181.7058 22.996499999999997 197.06 4.7942 0.21 0.0 31866.2448 20.621100000000002
671 1139.72 18.369399999999995 2.49 1.28 153780.89840000003 64.8268 252.95 5.2486 0.36 0.0 39256.636600000005 23.061999999999998 197.23 4.7808 0.16 0.0 31908.1848 20.722600000000003
672 1140.54 18.363900000000008 2.34 1.26 153845.91010000004 65.2164 253.23 5.2438 0.34 0.0 39304.8985 22.9827 197.52 4.774100000000001 0.26 0.0 31916.906100000004 19.774899999999995
673 1141.28 18.36649999999999 2.3 1.14 153946.05599999995 64.7534 253.76 5.2284999999999995 0.33 0.0 39372.1897 23.031200000000002 197.67 4.7756 0.18 0.0 31944.3473 19.7591
674 1141.89 18.357500000000005 2.53 1.0 154093.6361 64.8734 253.96 5.2231000000000005 0.25 0.0 39370.19899999999 23.521100000000004 197.66 4.776700000000001 0.21 0.0 31916.158199999994 20.410199999999996
675 1143.47 18.347299999999997 2.27 1.1 154187.34050000002 66.12919999999998 254.01 5.2144 0.25 0.0 39400.4987 22.8358 197.65 4.776500000000001 0.16 0.0 31923.649000000005 20.499400000000005
676 1144.02 18.346 2.13 1.01 154235.3903 66.08979999999997 253.9 5.212699999999999 0.36 0.0 39391.13889999999 23.2945 197.85 4.778200000000001 0.11 0.0 31926.449399999998 20.9786
677 1144.89 18.342899999999997 2.04 1.01 154439.8628 65.99999999999999 253.64 5.2176 0.3 0.0 39355.61319999999 23.153700000000004 197.77 4.781400000000001 0.24 0.0 31920.866900000005 20.638899999999992
678 1145.89 18.326499999999996 2.43 1.11 154621.55200000003 64.72210000000001 253.71 5.2111 0.36 0.0 39339.956099999996 23.0927 198.34 4.768399999999999 0.16 0.0 32027.629299999997 20.133100000000002
679 1147.65 18.301799999999993 2.14 0.97 154865.31270000004 65.31920000000001 253.88 5.200900000000001 0.3 0.0 39390.98219999999 23.3929 198.26 4.766900000000001 0.21 0.0 32037.5545 19.736
680 1147.62 18.301099999999998 2.59 1.08 154963.29380000007 64.6023 253.81 5.1996 0.37 0.0 39392.3407 22.939300000000003 197.98 4.7688999999999995 0.27 0.0 32007.500300000003 19.7943
681 1147.62 18.307000000000002 2.36 1.24 154940.64570000008 64.86000000000001 254.01 5.195999999999999 0.28 0.0 39420.978200000005 23.293000000000003 198.28 4.7641 0.17 0.0 32036.089799999994 20.866300000000003
682 1147.99 18.317899999999998 2.51 1.01 154936.58239999996 64.84730000000002 253.83 5.194699999999999 0.38 0.0 39418.402299999994 22.665100000000002 198.11 4.770200000000001 0.27 0.0 32039.198500000002 20.4542
683 1148.75 18.302900000000008 2.36 0.92 155045.1808 65.66949999999997 253.63 5.197100000000001 0.39 0.0 39403.969999999994 22.737499999999997 198.21 4.771699999999999 0.18 0.0 32072.6368 19.9003
684 1148.92 18.3073 2.6 1.21 155054.15600000002 64.51540000000003 253.21 5.200200000000001 0.35 0.0 39340.722799999996 22.905000000000005 198.28 4.776300000000001 0.16 0.0 32080.744499999997 20.783099999999994
685 1149.91 18.299799999999994 2.29 1.05 155231.41250000006 65.10560000000001 253.13 5.204 0.4 0.0 39341.8694 22.705099999999998 198.41 4.774400000000001 0.18 0.0 32049.561999999987 20.838800000000003
686 1149.95 18.3091 2.5 1.01 155293.42369999996 65.4 253.15 5.2018 0.36 0.0 39369.540700000005 22.6859 198.56 4.7681000000000004 0.16 0.0 32098.9002 19.988799999999998
687 1150.25 18.3068 2.37 1.04 155306.8268 65.60879999999999 253.16 5.2084 0.39 0.0 39385.5627 22.930799999999998 198.54 4.7618 0.21 0.0 32118.6758 19.583299999999998
688 1150.54 18.3139 2.19 0.92 155307.94580000004 65.7028 253.09 5.2039 0.39 0.0 39440.1387 22.910299999999992 198.9 4.756000000000001 0.2 0.02 32217.590300000003 20.5716
689 1151.84 18.297900000000006 2.39 0.88 155388.09519999998 65.82250000000002 252.92 5.2114 0.25 0.0 39383.91560000001 23.4653 199.11 4.7493 0.12 0.0 32271.61 20.882600000000004
690 1152.78 18.290000000000003 2.5 1.02 155505.45909999998 65.1495 252.63 5.219200000000001 0.39 0.0 39301.3947 22.7684 199.27 4.7494 0.18 0.0 32264.8329 19.2908
691 1153.87 18.268699999999995 2.31 1.09 155657.40899999996 65.21080000000002 252.21 5.2216 0.32 0.0 39225.85169999999 23.151300000000006 199.15 4.744599999999999 0.18 0.0 32259.1783 20.090099999999996
692 1154.81 18.2712 2.3 0.88 155774.6648 65.78339999999997 252.25 5.2214 0.38 0.0 39200.60510000001 23.293499999999998 199.28 4.7298 0.17 0.0 32297.159199999995 19.9452
693 1155.87 18.2649 2.42 0.82 155938.01940000002 65.2754 252.14 5.221899999999998 0.3 0.0 39183.5301 23.3229 199.19 4.7444999999999995 0.21 0.0 32238.3723 20.727899999999998
694 1157.28 18.2558 2.19 0.76 156109.11299999998 65.7257 252.22 5.2273000000000005 0.27 0.0 39088.9726 23.264699999999998 199.5 4.7421999999999995 0.16 0.0 32311.452999999994 20.745
695 1156.45 18.261200000000002 2.69 1.02 156000.30369999996 65.34609999999996 252.24 5.230200000000001 0.33 0.0 39078.045699999995 22.4808 199.84 4.732400000000001 0.19 0.0 32339.2664 19.8183
696 1156.92 18.248899999999992 2.27 1.07 156069.0994 65.87930000000001 252.22 5.2288999999999985 0.35 0.0 39088.864199999996 22.539499999999997 199.89 4.7237 0.27 0.0 32366.9868 20.798700000000004
697 1156.97 18.258400000000005 2.33 0.95 156020.4913 65.84939999999997 252.42 5.2288 0.26 0.0 39131.802500000005 22.519299999999998 199.8 4.7181999999999995 0.24 0.0 32389.036099999994 19.3803
698 1158.17 18.250700000000002 2.47 0.96 156138.49020000006 65.1441 252.77 5.213699999999999 0.32 0.0 39233.172799999986 22.7423 199.58 4.7113000000000005 0.2 0.0 32410.25039999999 19.370699999999996
699 1158.84 18.253099999999993 2.5 0.86 156172.9465 65.71409999999997 252.33 5.226999999999999 0.31 0.0 39138.5645 23.291399999999996 199.4 4.724500000000001 0.21 0.0 32358.675600000006 20.7135
700 1159.25 18.258800000000004 2.56 0.67 156244.6168 65.7955 252.24 5.2181999999999995 0.31 0.0 39131.91039999999 23.1094 199.65 4.7214 0.33 0.0 32396.483700000004 20.157799999999998
701 1160.79 18.249900000000007 2.42 0.81 156424.30569999994 65.6303 252.14 5.2184 0.32 0.0 39123.90889999999 23.028500000000005 199.72 4.709099999999999 0.18 0.0 32424.421299999998 19.9413
702 1161.3 18.242800000000003 2.36 0.74 156566.72760000004 65.02850000000002 251.56 5.229299999999999 0.34 0.0 39025.65299999999 23.2931 199.63 4.7086999999999986 0.18 0.0 32425.4629 19.664
703 1162.11 18.235199999999995 2.45 0.78 156711.85280000002 65.1913 251.54 5.2293 0.38 0.0 39032.8064 23.2089 199.27 4.7155 0.23 0.0 32398.289800000006 20.303700000000003
704 1162.12 18.244000000000007 2.28 0.78 156670.68469999998 65.8349 251.81 5.217699999999999 0.33 0.0 39093.361399999994 23.070800000000006 199.26 4.709999999999999 0.1 0.0 32410.346200000007 20.267900000000004
705 1163.16 18.23129999999999 2.53 0.63 156795.38249999998 65.79579999999996 251.56 5.223999999999998 0.3 0.0 39021.8524 23.012800000000006 199.33 4.712399999999999 0.16 0.0 32391.346299999997 20.7085
706 1163.97 18.208599999999997 2.51 0.67 157029.49549999996 65.38820000000001 251.29 5.236500000000001 0.37 0.0 38966.535599999996 22.818199999999997 199.29 4.7193 0.15 0.0 32343.16969999999 20.8704
707 1165.24 18.197199999999995 2.32 0.5 157228.43559999994 65.9286 251.79 5.2237 0.24 0.0 39009.936200000004 23.1998 199.26 4.7143 0.29 0.0 32331.039399999994 19.4128
708 1165.86 18.1855 2.61 0.73 157387.64639999997 64.88680000000001 251.71 5.2309 0.45 0.0 38962.8394 22.6236 199.36 4.714 0.29 0.0 32332.434299999997 20.625700000000002
709 1166.14 18.187699999999996 2.2 0.71 157446.91460000002 66.5038 251.57 5.225300000000001 0.46 0.0 38947.605899999995 22.724899999999998 199.26 4.7143 0.24 0.0 32302.1387 19.8926
710 1166.81 18.1858 2.57 0.59 157555.3653 66.12320000000001 251.86 5.2181999999999995 0.27 0.0 38982.7679 22.147100000000002 199.6 4.712599999999999 0.21 0.0 32316.338599999995 20.745499999999996
711 1167.44 18.1822 2.52 0.6 157600.29979999995 66.0845 252.04 5.213599999999999 0.35 0.0 39012.05870000001 23.187600000000007 199.61 4.7144 0.21 0.0 32309.32890000001 20.604499999999998
712 1167.99 18.16449999999999 2.3 0.76 157614.31810000003 66.69239999999998 252.14 5.2170999999999985 0.35 0.0 39065.9811 22.4829 199.81 4.7166999999999994 0.17 0.0 32342.8496 20.5773
713 1168.29 18.170100000000005 2.38 0.64 157618.77149999992 66.09570000000002 252.0 5.2225 0.28 0.0 39038.1638 22.645699999999998 199.91 4.7222 0.25 0.0 32278.84879999999 20.654899999999998
714 1169.55 18.1602 2.54 0.62 157809.67449999996 65.83239999999998 251.86 5.2279 0.28 0.0 39012.696800000005 23.1815 199.73 4.7274 0.22 0.0 32262.708699999996 20.700300000000002
715 1169.61 18.15720000000001 2.19 0.65 157829.58709999992 66.46310000000003 251.98 5.2254000000000005 0.39 0.0 39019.63939999999 23.028500000000005 199.79 4.7307 0.17 0.0 32267.167499999996 20.5093
716 1171.07 18.1269 2.4 0.51 158050.86899999998 66.3 252.05 5.216399999999998 0.37 0.0 39088.0541 22.567899999999998 199.75 4.733599999999999 0.25 0.0 32264.820599999995 19.732399999999995
717 1170.69 18.1269 2.52 0.67 158062.11800000002 65.43939999999999 252.02 5.2155 0.36 0.0 39089.3648 22.7569 199.89 4.7363 0.32 0.0 32253.057099999995 19.724600000000002
718 1170.77 18.1287 2.58 0.64 158132.1703 65.4866 252.34 5.1994 0.41 0.0 39176.13259999999 22.597600000000003 199.86 4.737299999999999 0.19 0.0 32243.514900000006 19.9137
719 1170.75 18.141699999999993 2.76 0.66 158125.0637 65.2452 252.1 5.2106 0.3 0.0 39175.615799999985 23.1781 200.03 4.742799999999999 0.22 0.0 32233.578800000007 19.8678
720 1171.48 18.156 2.4 0.66 158098.76909999998 66.08209999999998 252.14 5.199799999999999 0.28 0.0 39187.2992 23.0713 200.4 4.735 0.26 0.0 32263.02960000001 19.2352
721 1171.95 18.162999999999997 2.53 0.43 158161.96189999997 66.58800000000001 252.34 5.1923 0.27 0.0 39196.9261 23.2535 200.31 4.7504 0.2 0.0 32249.175400000004 20.0083
722 1172.7 18.160100000000003 2.66 0.56 158178.53609999985 66.40619999999997 251.86 5.199200000000001 0.39 0.0 39104.53140000001 22.7016 200.4 4.7424 0.22 0.0 32269.618700000003 19.9612
723 1173.51 18.151600000000002 2.42 0.65 158225.0338 66.12750000000001 251.57 5.1995000000000005 0.37 0.0 39062.390699999996 23.191 200.32 4.7366 0.21 0.0 32299.5615 20.515900000000002
724 1174.7 18.151 2.54 0.64 158315.34860000003 66.50350000000005 251.29 5.210999999999999 0.39 0.0 39016.8007 22.7223 200.04 4.735400000000001 0.18 0.0 32246.787800000002 19.9554
725 1176.18 18.1333 2.48 0.54 158536.94450000004 66.40720000000003 251.35 5.211799999999999 0.41 0.0 38985.5633 22.98 200.15 4.735499999999999 0.18 0.0 32237.158500000005 20.469000000000005
726 1175.85 18.143500000000003 2.65 0.58 158536.35300000003 66.25029999999998 251.59 5.211900000000001 0.42 0.0 39014.29950000001 21.9945 200.42 4.7181000000000015 0.24 0.0 32324.0607 20.241799999999998
727 1176.18 18.142500000000005 2.62 0.4 158546.52369999996 66.5605 251.33 5.2200999999999995 0.35 0.0 38934.0197 23.259100000000004 200.38 4.7189 0.22 0.0 32326.700800000002 20.4823
728 1177.06 18.132199999999994 2.46 0.49 158705.4219999999 66.17869999999999 251.05 5.2274 0.4 0.0 38928.935399999995 22.9591 200.52 4.7064 0.15 0.0 32388.381699999998 20.8254
729 1177.69 18.126199999999997 2.53 0.45 158799.48020000002 66.1511 250.67 5.2418000000000005 0.41 0.0 38870.022600000004 22.884100000000004 200.51 4.713200000000001 0.24 0.0 32404.6987 20.187399999999997
730 1178.88 18.111 2.56 0.51 158920.61570000005 66.3315 250.96 5.233 0.33 0.0 38891.1663 23.26 200.43 4.706900000000001 0.17 0.0 32423.1225 19.876299999999997
731 1180.05 18.0758 2.53 0.43 159238.74490000005 65.79410000000003 251.04 5.229899999999999 0.39 0.0 38879.2111 22.583500000000004 200.23 4.7106 0.16 0.0 32407.4567 20.124000000000002
732 1180.07 18.0691 2.5 0.53 159208.3688 66.45339999999996 251.11 5.2454 0.37 0.0 38819.985 23.287200000000002 200.06 4.7138 0.35 0.0 32383.265400000004 20.251199999999997
733 1179.58 18.082500000000003 2.76 0.37 159149.66890000002 66.04950000000001 251.21 5.2594 0.27 0.0 38837.969000000005 23.016499999999997 200.25 4.7067000000000005 0.19 0.0 32385.272599999993 19.9913
734 1180.18 18.079300000000003 2.62 0.43 159298.497 65.33649999999997 251.6 5.252800000000001 0.37 0.0 38836.253999999986 22.9485 200.02 4.7204999999999995 0.28 0.0 32330.657999999992 20.418799999999997
735 1178.84 18.0949 2.84 0.44 159095.83909999998 66.1764 252.01 5.249 0.34 0.0 38903.3671 23.3964 200.46 4.7018 0.19 0.0 32421.2223 19.691999999999997
736 1179.51 18.093100000000003 2.5 0.48 159133.65319999997 66.42509999999999 252.42 5.249199999999998 0.27 0.0 38915.42760000001 23.3326 200.58 4.692200000000001 0.28 0.0 32479.7632 20.3024
737 1179.86 18.07559999999999 2.48 0.46 159269.1439 66.5084 252.5 5.2455 0.31 0.0 38959.30000000001 23.0095 200.53 4.692200000000001 0.17 0.0 32490.709499999997 20.5319
738 1179.49 18.089899999999997 2.73 0.47 159157.74599999996 66.00960000000002 252.3 5.257000000000001 0.31 0.0 38933.1896 23.114900000000002 200.04 4.7085 0.15 0.0 32397.829700000002 20.924100000000003
739 1180.15 18.083399999999997 2.36 0.47 159255.28530000002 66.51829999999998 252.47 5.2483 0.35 0.0 38945.596 23.245099999999997 200.06 4.698200000000001 0.17 0.0 32410.917100000006 19.623999999999995
740 1181.06 18.066300000000002 2.67 0.3 159421.98530000003 66.6432 252.34 5.2456 0.36 0.0 38950.111300000004 22.256 199.75 4.7021999999999995 0.2 0.0 32398.058899999996 19.6134
741 1181.94 18.056399999999996 2.49 0.34 159451.9498 66.78130000000004 252.28 5.255699999999999 0.38 0.0 38927.767199999995 22.890000000000004 199.79 4.696700000000001 0.17 0.0 32412.9221 19.3581
742 1182.78 18.039999999999996 2.25 0.44 159566.98539999995 66.7296 252.83 5.236599999999999 0.27 0.0 39046.4945 23.346500000000002 200.45 4.6859 0.16 0.0 32488.111499999995 19.781200000000002
743 1183.63 18.035200000000003 2.78 0.52 159662.10989999998 65.81219999999999 253.03 5.2364 0.36 0.0 39084.830200000004 22.970499999999998 200.26 4.6897 0.23 0.0 32471.16770000001 20.630899999999997
744 1184.24 18.032500000000006 2.65 0.42 159715.99470000004 65.94519999999997 253.35 5.2287 0.38 0.0 39084.6321 23.051299999999998 199.86 4.6998 0.21 0.0 32428.440599999994 20.265400000000003
745 1184.73 18.031900000000004 2.79 0.32 159764.55820000003 66.47510000000007 253.02 5.2414999999999985 0.35 0.0 39013.674399999996 22.4437 199.8 4.690300000000001 0.17 0.0 32406.627900000007 19.730200000000004
746 1184.79 18.039 2.33 0.34 159741.08239999998 67.20599999999999 253.12 5.239199999999999 0.27 0.0 39042.2221 23.2798 199.6 4.7082 0.17 0.0 32316.794900000008 20.7771
747 1184.67 18.049 2.54 0.41 159726.9351 66.76639999999998 253.13 5.2359 0.24 0.0 39069.7353 23.443899999999996 199.87 4.704400000000001 0.21 0.0 32329.238100000006 19.8225
748 1185.17 18.041000000000007 2.32 0.43 159780.13169999997 67.10829999999999 253.23 5.2352 0.36 0.0 39080.906299999995 22.4408 199.88 4.714799999999999 0.2 0.0 32339.8672 20.5863
