timestep benthamHalfLookaheadBinary_pop benthamHalfLookaheadBinary_mttl benthamHalfLookaheadBinary_strv benthamHalfLookaheadBinary_comd benthamHalfLookaheadBinary_welt benthamHalfLookaheadBinary_maad egoisticHalfLookaheadBinary_pop egoisticHalfLookaheadBinary_mttl egoisticHalfLookaheadBinary_strv egoisticHalfLookaheadBinary_comd egoisticHalfLookaheadBinary_welt egoisticHalfLookaheadBinary_maad rawSugarscape_pop rawSugarscape_mttl rawSugarscape_strv rawSugarscape_comd rawSugarscape_welt rawSugarscape_maad
134 302.16 22.221400000000003 0.13 0.75 55668.925999999985 52.6448 11.52 18.5024 0.0 0.1 3167.6449000000007 19.055 12.97 18.361900000000002 0.0 0.05 3364.8182999999995 11.525
135 307.9 22.2209 0.11 0.79 56521.10009999996 54.310800000000015 11.43 18.564299999999996 0.0 0.05 3126.0878000000002 16.54 12.93 18.308100000000007 0.0 0.1 3329.4062 16.49
136 314.25 22.128600000000002 0.09 0.81 57499.11410000003 48.9492 11.43 18.501799999999996 0.0 0.05 3109.408299999999 11.6 12.83 18.2563 0.0 0.12 3274.0067000000004 16.548299999999998
137 320.51 22.09790000000001 0.16 0.85 58458.93489999997 48.571 11.27 18.64189999999999 0.0 0.13 3061.0735999999993 15.362 12.82 18.221799999999995 0.0 0.08 3241.9221000000002 18.695
138 325.82 22.1466 0.18 1.01 59208.88940000003 55.938599999999994 11.28 18.537799999999994 0.0 0.03 3037.9129 14.205 12.83 18.102500000000003 0.0 0.04 3202.1327 13.880999999999998
139 331.84 22.130100000000002 0.18 0.89 60078.29299999999 53.5765 11.26 18.492099999999997 0.0 0.03 3013.3782 13.93 12.9 17.831699999999998 0.0 0.11 3213.0115 10.81
140 337.81 22.07099999999999 0.14 0.99 61056.28779999999 47.3407 11.24 18.460299999999993 0.0 0.06 2972.8543000000004 15.6533 12.94 17.7283 0.0 0.09 3203.5364 12.0558
141 343.74 22.064700000000006 0.22 1.1 61903.36260000001 48.337399999999995 11.5 18.126999999999995 0.0 0.03 3017.2034 6.26 13.11 17.4088 0.0 0.04 3235.4023 7.635
142 350.17 21.998299999999993 0.19 1.28 62813.72489999999 49.0717 11.5 17.945299999999996 0.0 0.08 3000.824 12.59 13.28 17.274600000000003 0.0 0.05 3240.6249000000007 12.24
143 356.26 22.024999999999988 0.2 1.28 63730.82790000001 47.891999999999996 11.5 17.656100000000002 0.0 0.03 2965.9390000000003 16.2967 13.34 17.0572 0.0 0.08 3242.6359 11.205
144 363.0 22.026300000000003 0.16 1.34 64627.95660000001 60.234199999999994 11.7 17.353199999999998 0.0 0.03 2981.0418000000004 9.79 13.57 16.735000000000003 0.0 0.05 3253.3407 12.116700000000002
145 368.86 22.030599999999996 0.21 1.14 65599.73759999996 49.6194 11.83 17.3724 0.0 0.04 2978.4943000000017 12.31 13.79 16.469400000000004 0.0 0.08 3274.9747000000007 11.88
146 374.96 21.9679 0.27 1.53 66468.37830000003 46.855 11.9 17.4722 0.0 0.07 2954.5106 14.83 13.9 16.125700000000002 0.0 0.06 3296.7045000000003 8.6925
147 381.89 21.896799999999995 0.21 1.64 67607.15200000002 46.154500000000006 12.02 17.137900000000002 0.0 0.07 2966.7293000000004 7.805 14.02 15.918400000000002 0.01 0.09 3291.9774000000007 13.125
148 388.62 21.8327 0.22 1.79 68577.06560000003 46.1676 12.21 16.878 0.0 0.01 2983.3074000000006 8.83 14.09 15.854800000000001 0.0 0.05 3305.6266000000005 11.74
149 394.4 21.794499999999992 0.25 1.86 69414.41829999999 49.4772 12.3 16.7642 0.0 0.07 2986.9456000000005 10.315 14.27 15.821800000000003 0.0 0.06 3317.8896000000004 11.61
150 400.22 21.753399999999996 0.23 1.75 70296.33980000002 47.68990000000001 12.36 16.6119 0.01 0.07 2977.9401000000003 12.146700000000001 14.29 16.012299999999996 0.0 0.09 3283.9362000000006 13.648299999999999
151 405.87 21.68980000000001 0.34 2.21 71209.8373 43.735 12.38 16.412000000000003 0.0 0.02 2994.4538999999995 8.945 14.5 15.868 0.0 0.08 3318.6411 8.4825
152 411.68 21.660700000000006 0.36 2.35 72035.50619999999 47.0678 12.51 16.286799999999996 0.0 0.06 3010.3575999999994 9.715 14.53 15.763999999999996 0.0 0.11 3290.8484000000003 14.1312
153 417.26 21.6302 0.39 2.15 72846.59510000002 47.47829999999999 12.52 16.153899999999997 0.0 0.04 3029.841699999999 9.35 14.71 15.692800000000002 0.0 0.09 3311.6762999999996 11.5075
154 423.25 21.600400000000004 0.31 2.01 73727.46149999999 46.44080000000001 12.63 16.212199999999992 0.0 0.01 3025.291 13.88 14.92 15.498099999999999 0.0 0.12 3351.5032 6.9025
155 428.72 21.5646 0.36 2.29 74592.3167 47.7456 12.66 16.206899999999997 0.0 0.05 3018.2639999999997 11.443299999999999 15.02 15.217799999999995 0.0 0.16 3366.6315000000004 7.6826
156 434.73 21.531700000000004 0.32 2.37 75439.8335 47.5365 12.88 16.0491 0.0 0.06 3035.847499999999 10.84 15.27 14.993100000000004 0.0 0.05 3411.500200000001 8.735
157 440.83 21.476700000000005 0.41 2.31 76347.69769999999 46.5065 13.06 16.209399999999995 0.0 0.04 3043.5487999999996 12.205 15.58 14.6941 0.0 0.11 3436.438000000001 10.366700000000002
158 446.32 21.4179 0.36 2.74 77187.09400000001 46.1618 13.23 16.019899999999996 0.0 0.07 3082.92 6.05 15.79 14.4031 0.0 0.07 3451.6792999999993 10.4408
159 451.35 21.3686 0.42 3.14 77849.52299999997 43.86580000000001 13.39 15.782900000000005 0.0 0.08 3117.3456 7.673299999999999 15.9 14.296599999999996 0.0 0.12 3484.8792 10.3467
160 456.78 21.345000000000006 0.32 2.65 78609.4275 49.599900000000005 13.53 15.637600000000003 0.0 0.04 3135.3298 10.726700000000001 16.1 14.153200000000004 0.0 0.07 3514.2225999999996 9.6701
161 462.33 21.2692 0.47 3.14 79357.97780000001 44.993500000000004 13.71 15.571799999999998 0.0 0.05 3162.5498999999995 9.58 16.39 13.995099999999995 0.01 0.06 3555.2836999999995 8.8133
162 467.09 21.254099999999998 0.41 3.05 80073.97340000003 47.2242 13.94 15.445799999999997 0.0 0.02 3210.1915999999987 6.865 16.54 14.038699999999997 0.0 0.09 3538.9247999999993 14.353700000000002
163 472.2 21.219500000000004 0.34 3.29 80869.90819999999 42.4158 14.11 15.214400000000001 0.0 0.06 3241.1827000000003 9.215 16.7 13.8735 0.0 0.05 3557.0604 10.12
164 476.75 21.2176 0.46 3.29 81459.95520000003 46.759399999999985 14.46 14.9969 0.0 0.05 3296.8510000000006 6.21 17.09 13.839899999999998 0.0 0.02 3614.0021 10.49
165 481.23 21.199700000000004 0.4 3.43 82119.71090000002 44.174 14.56 14.955099999999998 0.0 0.06 3310.861099999999 9.715 17.31 13.884400000000001 0.0 0.11 3612.3775000000005 13.3467
166 485.42 21.2095 0.47 3.44 82646.63189999998 47.173 14.73 14.911799999999998 0.0 0.05 3325.4849 13.035 17.67 13.714999999999996 0.0 0.09 3664.7487000000006 7.0684000000000005
167 490.04 21.179699999999997 0.44 3.45 83270.36540000001 46.1237 14.96 14.755400000000003 0.0 0.02 3364.445199999999 10.8 18.11 13.668199999999997 0.0 0.05 3732.7633000000005 8.355
168 494.46 21.166700000000002 0.49 3.56 83894.86250000003 47.361 15.25 14.5644 0.0 0.03 3399.1499999999987 11.3 18.53 13.4971 0.0 0.07 3777.6002000000003 11.165
169 498.83 21.144499999999994 0.49 3.7 84486.45320000002 45.4931 15.47 14.482699999999992 0.0 0.04 3416.559099999999 10.97 18.99 13.495400000000002 0.0 0.06 3833.8390000000027 10.6
170 502.88 21.132099999999994 0.54 3.8 85075.3007 46.462399999999995 15.57 14.456399999999999 0.0 0.08 3426.2070999999983 11.565 19.49 13.258199999999999 0.0 0.1 3893.1506000000004 10.3975
171 506.83 21.131500000000003 0.6 3.94 85544.7865 46.7857 15.79 14.4325 0.0 0.05 3474.538499999999 8.14 19.92 13.334600000000005 0.01 0.04 3951.384800000001 11.168299999999999
172 511.15 21.0911 0.45 4.05 85992.5787 48.14970000000001 16.1 14.442100000000007 0.0 0.06 3538.3298 6.66 20.36 13.2414 0.0 0.11 4011.9748 6.412999999999999
173 515.8 21.084600000000005 0.51 3.74 86598.9782 47.045300000000005 16.46 14.416200000000002 0.0 0.02 3582.8115 9.865 20.76 13.138699999999996 0.0 0.08 4073.9706 8.035
174 519.9 21.07860000000001 0.5 4.0 87026.3594 47.75750000000001 16.86 14.359700000000002 0.0 0.07 3620.303399999999 10.02 21.31 12.900699999999999 0.0 0.05 4179.1189 5.65
175 523.77 21.05090000000001 0.49 4.47 87408.84859999997 46.08590000000001 17.12 14.2724 0.0 0.08 3675.8912999999993 9.865 21.71 12.708299999999998 0.0 0.06 4232.175899999999 8.88
176 528.28 21.0135 0.53 4.32 87867.60679999998 46.414100000000026 17.29 14.3154 0.0 0.08 3676.749599999999 12.52 22.21 12.5979 0.0 0.07 4315.4891 9.611699999999999
177 532.12 21.001500000000007 0.55 4.3 88345.80930000005 46.73619999999999 17.71 14.180600000000004 0.0 0.02 3734.066899999999 8.86 22.67 12.515099999999997 0.01 0.06 4385.9433 8.89
178 536.43 20.956700000000005 0.52 3.91 89011.67060000001 45.206199999999995 18.12 14.0353 0.0 0.06 3803.2600999999995 7.003299999999999 23.22 12.3126 0.0 0.02 4480.894299999999 7.085
179 539.77 20.947400000000002 0.64 4.58 89458.28899999999 46.7151 18.61 13.877700000000003 0.0 0.01 3873.1796999999997 9.1133 23.82 12.098199999999997 0.0 0.07 4587.323599999999 6.81
180 543.0 20.9256 0.66 4.77 89832.52560000004 45.0728 19.06 13.7762 0.0 0.04 3936.0544 10.105 24.22 12.153100000000004 0.0 0.11 4626.781299999999 12.3617
181 545.63 20.922399999999996 0.53 5.07 90174.454 42.88539999999999 19.45 13.768200000000002 0.0 0.05 4019.8757 5.695 24.74 12.161100000000001 0.0 0.08 4716.111199999998 8.2317
182 548.83 20.919299999999993 0.56 4.73 90646.68040000004 45.31610000000001 19.69 13.699600000000006 0.0 0.08 4053.6658999999995 11.68 25.3 12.139000000000001 0.0 0.11 4788.139699999999 9.385
183 551.92 20.925800000000002 0.6 4.52 90896.62890000001 47.099500000000006 20.18 13.647199999999996 0.0 0.09 4095.1936 11.3117 25.91 11.979799999999997 0.0 0.07 4889.230799999999 6.8816999999999995
184 555.1 20.915 0.57 4.73 91304.63830000002 45.9571 20.63 13.442999999999998 0.0 0.11 4183.525100000001 5.91 26.58 11.9375 0.0 0.05 4993.0555 6.971700000000001
185 557.92 20.93110000000001 0.62 4.68 91712.3049 44.93550000000001 20.98 13.554499999999996 0.0 0.07 4216.1701 13.11 27.08 11.804200000000002 0.0 0.07 5120.6413 5.085
186 560.99 20.9001 0.56 5.2 92079.97119999997 44.85629999999999 21.59 13.387300000000005 0.0 0.06 4320.9406 6.47 27.73 11.726299999999998 0.0 0.07 5217.144699999998 10.0583
187 563.57 20.920699999999997 0.59 5.01 92302.48909999998 45.09750000000001 22.23 13.213300000000002 0.0 0.1 4406.0877 8.398299999999999 28.17 11.771899999999999 0.01 0.11 5273.9072 10.416999999999998
188 567.47 20.860599999999994 0.65 5.09 92731.54849999996 42.9783 22.71 13.201300000000003 0.0 0.08 4475.839799999999 11.116700000000002 28.79 11.664800000000003 0.0 0.1 5353.6929 11.367
189 568.52 20.910800000000012 0.54 5.62 92798.13150000005 46.376499999999986 23.34 13.147 0.01 0.0 4563.980799999999 10.41 29.35 11.5541 0.0 0.12 5469.9143 6.09
190 571.81 20.880700000000004 0.6 5.06 93276.67980000003 44.30379999999998 23.82 13.205400000000003 0.0 0.09 4626.212100000001 12.465 30.02 11.5092 0.0 0.04 5587.7582 8.246699999999999
191 573.98 20.867899999999995 0.71 5.5 93552.98420000002 44.89790000000001 24.57 12.983500000000001 0.0 0.05 4770.1314 4.07 30.88 11.300699999999999 0.0 0.09 5743.0558999999985 4.6925
192 576.53 20.852600000000002 0.84 5.34 93897.22270000003 44.685699999999976 25.25 12.830300000000005 0.0 0.05 4891.901499999998 7.815 31.6 11.201900000000002 0.0 0.14 5854.617099999999 9.488999999999999
193 578.67 20.85530000000001 0.66 5.37 94108.5722 45.0891 25.77 12.751899999999994 0.0 0.05 5002.0105 7.68 32.16 11.1274 0.0 0.17 5953.023400000001 10.9375
194 580.4 20.8983 0.59 5.58 94265.0617 47.1585 26.56 12.619100000000003 0.0 0.07 5123.599999999999 6.3383 32.95 11.0635 0.0 0.05 6097.7555 8.695
195 582.43 20.88420000000001 0.68 5.43 94562.7478 44.642400000000016 27.08 12.733299999999995 0.0 0.09 5231.948099999998 8.4817 33.74 11.076599999999996 0.0 0.11 6217.147600000001 9.5339
196 584.27 20.9003 0.68 5.52 94677.0454 47.7406 27.64 12.749399999999998 0.0 0.02 5320.586699999998 9.785 34.4 11.0056 0.0 0.1 6339.998500000001 7.9133000000000004
197 586.37 20.8909 0.6 5.82 94916.3749 44.26510000000001 28.23 12.7303 0.0 0.09 5421.6046 8.91 34.91 11.025299999999998 0.0 0.11 6428.701799999999 11.5583
198 588.62 20.866599999999995 0.54 5.85 95193.51490000002 43.8001 29.17 12.56 0.0 0.08 5561.5764 6.983299999999999 35.63 11.031099999999999 0.0 0.12 6542.446900000001 9.0917
199 590.81 20.8594 0.68 5.75 95389.22379999998 45.277000000000015 29.92 12.462899999999998 0.01 0.07 5701.388400000002 7.92 36.41 10.901900000000001 0.01 0.14 6661.6475999999975 7.7422
200 593.29 20.8321 0.7 5.16 95709.14199999998 46.470200000000006 30.51 12.475499999999997 0.01 0.08 5802.031600000001 11.2 37.2 10.904799999999998 0.0 0.05 6811.3792 9.583300000000001
201 594.48 20.856800000000003 0.67 6.19 95769.82560000001 46.97990000000001 31.29 12.3962 0.02 0.15 5920.8579 9.874500000000001 37.9 10.706699999999998 0.0 0.11 6949.540499999997 8.798800000000002
202 595.83 20.860500000000002 0.93 6.01 95783.69659999997 45.2733 32.08 12.259300000000001 0.0 0.06 6041.296299999999 9.035 38.78 10.663800000000002 0.0 0.09 7091.9162 8.297
203 597.66 20.846 0.54 6.03 95969.50369999996 44.653999999999975 32.91 12.258799999999997 0.0 0.08 6174.744799999995 9.1983 39.65 10.466000000000001 0.01 0.09 7269.719899999999 4.5432999999999995
204 598.97 20.8569 0.74 6.14 95917.90890000004 46.989300000000014 33.79 12.120399999999995 0.0 0.09 6309.290599999997 9.794 40.38 10.364599999999998 0.0 0.16 7394.490600000001 9.4312
205 600.15 20.87309999999999 0.75 6.08 95964.02410000005 46.666199999999996 34.66 12.324100000000003 0.0 0.13 6431.243699999999 13.3783 41.22 10.258799999999999 0.01 0.12 7545.0214000000005 8.885399999999999
206 600.96 20.8856 0.62 6.05 95921.5908 46.4546 35.36 12.264800000000003 0.0 0.08 6558.072799999999 10.5517 42.15 10.200300000000004 0.01 0.07 7684.161799999999 8.1075
207 602.3 20.881600000000006 0.77 5.98 96004.08989999998 47.838600000000014 36.27 12.285500000000004 0.01 0.05 6685.984099999999 14.02 43.25 10.001900000000001 0.0 0.06 7871.502099999999 6.8332999999999995
208 603.61 20.879100000000005 0.65 6.41 96099.10360000002 45.933099999999996 36.98 12.205599999999999 0.0 0.09 6825.158500000001 9.345699999999999 44.08 9.9356 0.0 0.1 8023.8656999999985 8.08
209 604.6 20.898699999999998 0.65 6.24 96052.37580000004 47.3736 37.88 12.186900000000003 0.0 0.12 6955.765799999999 12.2767 45.14 9.9382 0.0 0.1 8178.835799999998 12.795
210 604.78 20.925700000000003 0.72 6.17 95995.42109999999 46.255 38.76 12.142100000000001 0.01 0.06 7062.5603999999985 17.5592 46.13 9.895199999999999 0.0 0.1 8340.230600000003 8.8508
211 604.75 20.964599999999997 0.71 6.33 95938.39579999994 46.0603 39.59 12.0131 0.03 0.1 7203.853599999999 11.5967 47.12 9.854500000000002 0.0 0.04 8498.193700000002 9.9102
212 606.32 20.957400000000003 0.68 6.03 96085.20130000003 46.3398 40.51 11.847299999999997 0.01 0.09 7358.622599999999 9.845799999999999 48.06 9.845100000000002 0.0 0.12 8600.2181 13.076300000000002
213 607.72 20.941800000000004 0.66 6.33 96155.70179999998 46.46639999999999 41.56 11.877200000000002 0.0 0.08 7522.849299999999 11.795499999999999 49.19 9.768400000000002 0.01 0.09 8773.4012 9.7409
214 608.83 20.9401 0.73 6.54 96142.34649999999 46.51469999999998 42.51 11.738700000000003 0.01 0.08 7676.8710999999985 11.0667 50.12 9.740299999999998 0.0 0.12 8933.839999999998 10.9673
215 609.88 20.947999999999993 0.6 6.42 96108.00829999999 47.792699999999996 43.75 11.623599999999996 0.0 0.07 7856.1196 12.135900000000001 51.1 9.6483 0.0 0.09 9106.5883 8.915
216 609.94 20.976300000000016 0.69 6.58 95977.24009999998 46.78330000000002 44.74 11.540100000000002 0.01 0.13 8020.672899999998 11.285 52.05 9.649800000000003 0.0 0.14 9243.684499999998 12.315700000000001
217 610.72 20.992699999999985 0.66 6.4 95934.3663 47.68010000000003 45.67 11.4719 0.02 0.11 8189.812299999999 11.859000000000002 52.99 9.5871 0.02 0.14 9398.017099999997 11.410499999999999
218 611.61 21.0055 0.68 6.24 95952.18199999997 49.4119 46.65 11.519699999999998 0.03 0.1 8367.7108 8.367 54.24 9.4642 0.03 0.09 9600.556 9.72
219 612.77 21.0091 0.61 6.52 95947.2958 47.4922 47.71 11.419199999999998 0.01 0.08 8558.6923 10.035 55.56 9.335000000000003 0.01 0.09 9849.158199999998 5.7767
220 613.53 21.03170000000001 0.59 6.36 95937.22980000003 47.70249999999999 49.08 11.308000000000007 0.01 0.04 8754.4281 9.8933 56.55 9.232000000000001 0.02 0.13 10022.615099999999 10.741
221 614.18 21.058000000000014 0.69 6.26 95976.11929999996 47.14 50.33 11.174800000000003 0.0 0.07 8981.9403 9.175 57.58 9.145299999999997 0.02 0.13 10231.254099999998 7.906500000000001
222 616.0 21.046499999999995 0.6 6.16 96085.32299999995 47.336500000000015 51.3 11.148200000000001 0.02 0.13 9162.423599999998 11.674899999999997 58.56 9.141100000000002 0.0 0.17 10364.022099999998 14.042800000000002
223 617.25 21.041000000000004 0.68 6.36 96192.29200000002 47.413799999999995 52.44 11.018000000000002 0.02 0.04 9351.587199999998 11.028400000000001 59.81 9.045299999999997 0.02 0.11 10578.640999999998 10.663
224 618.38 21.0606 0.51 6.34 96215.1675 48.613200000000006 53.65 10.9376 0.01 0.08 9567.498500000002 12.097000000000001 61.07 9.0091 0.02 0.08 10756.016399999999 13.038499999999999
225 619.27 21.093700000000002 0.67 6.27 96218.19149999997 48.72140000000001 54.81 10.9257 0.01 0.13 9765.475099999998 12.6208 62.37 8.876100000000001 0.06 0.11 10950.847999999998 10.7073
226 619.88 21.107399999999988 0.52 6.63 96253.10709999996 46.4077 56.16 10.812799999999998 0.01 0.08 9966.120700000001 15.4517 63.7 8.904600000000002 0.01 0.13 11153.851800000002 11.3639
227 619.96 21.1311 0.54 6.6 96269.22309999999 46.8241 57.19 10.8033 0.03 0.1 10121.3998 12.9544 64.6 8.827300000000001 0.01 0.12 11328.414700000001 10.5568
228 621.44 21.13969999999999 0.65 6.42 96382.26910000003 47.10679999999999 58.3 10.834600000000002 0.05 0.07 10294.0767 13.634 65.75 8.7707 0.02 0.14 11488.326900000002 11.033900000000001
229 622.57 21.15039999999999 0.53 6.38 96494.8595 47.960300000000004 59.71 10.838100000000003 0.04 0.05 10517.789299999997 16.177 66.81 8.759299999999998 0.02 0.15 11647.348900000005 14.394
230 623.74 21.1793 0.67 6.74 96534.71769999998 48.073600000000006 60.94 10.777000000000001 0.02 0.11 10741.0929 13.155 68.07 8.778099999999997 0.02 0.1 11881.516400000006 8.4985
231 624.89 21.178600000000003 0.58 6.58 96578.58660000004 46.860200000000006 62.22 10.825000000000003 0.03 0.12 10943.295500000006 14.5528 69.15 8.708899999999998 0.01 0.07 12083.869800000002 8.697799999999999
232 626.32 21.159499999999998 0.59 6.65 96742.44679999998 46.19239999999999 63.73 10.6942 0.06 0.09 11178.1579 13.471100000000002 70.54 8.5483 0.0 0.05 12305.1619 12.809099999999999
233 627.45 21.173399999999983 0.73 6.95 96784.836 46.072800000000015 65.41 10.5683 0.05 0.06 11406.740500000004 12.290899999999999 71.59 8.531099999999999 0.03 0.1 12510.126000000006 11.5771
234 628.75 21.16920000000001 0.64 6.23 96908.51069999998 47.5353 66.83 10.463000000000001 0.03 0.09 11647.743199999999 12.478499999999999 72.53 8.513799999999998 0.01 0.1 12682.586799999997 13.4355
235 629.42 21.1827 0.73 7.22 96865.08399999999 45.0758 67.93 10.383400000000004 0.02 0.15 11861.770899999998 10.551999999999998 73.77 8.57 0.03 0.13 12894.864800000003 13.7235
236 630.15 21.2167 0.54 7.0 96809.05450000007 47.06279999999997 69.53 10.405700000000001 0.03 0.05 12089.101399999996 16.215 75.08 8.469599999999996 0.02 0.13 13081.856899999995 13.041999999999998
237 629.93 21.275299999999994 0.52 6.84 96777.62690000002 46.85060000000001 71.02 10.376100000000001 0.03 0.06 12336.642199999997 12.980599999999999 76.57 8.409600000000001 0.01 0.08 13305.803100000008 12.7281
238 630.58 21.311799999999998 0.75 6.81 96832.72660000002 46.720200000000006 72.36 10.282000000000004 0.06 0.07 12526.764300000003 13.234099999999998 77.98 8.379399999999997 0.0 0.08 13532.219300000002 12.9562
239 631.84 21.337200000000003 0.55 6.57 96870.85540000001 47.85450000000001 74.15 10.1373 0.05 0.15 12847.143699999997 6.0337 79.0 8.4083 0.01 0.15 13713.535 11.9598
240 632.64 21.358800000000002 0.62 6.66 96847.74619999995 48.96659999999998 75.81 10.0421 0.02 0.05 13144.793699999997 9.717199999999998 80.43 8.355899999999998 0.02 0.11 13950.2855 11.978699999999998
241 633.74 21.3702 0.45 7.15 96844.01949999998 46.9035 77.2 9.957799999999999 0.11 0.1 13392.699399999998 12.8747 81.69 8.313000000000002 0.02 0.17 14147.9407 13.451500000000001
242 633.94 21.401500000000006 0.56 7.09 96723.02299999999 48.11459999999999 78.69 9.8534 0.06 0.07 13642.426 13.691200000000002 83.06 8.267800000000001 0.04 0.13 14353.352899999998 15.1239
243 634.96 21.4025 0.5 6.86 96855.75800000003 46.64000000000001 80.4 9.817499999999999 0.06 0.05 13936.883399999993 12.8752 84.37 8.2704 0.03 0.09 14568.2239 16.493000000000002
244 636.46 21.412799999999997 0.48 7.34 96867.8298 46.50280000000001 81.64 9.8398 0.07 0.16 14106.031200000001 16.2793 85.54 8.2251 0.02 0.09 14770.5349 13.459699999999998
245 638.71 21.388700000000007 0.61 6.88 97038.04180000004 46.83349999999999 83.27 9.810899999999998 0.06 0.18 14381.591800000002 11.583799999999998 86.89 8.155499999999998 0.02 0.13 14996.952200000005 14.116599999999998
246 639.32 21.415100000000017 0.57 7.02 97027.05769999999 47.88329999999999 84.85 9.7505 0.06 0.09 14638.506899999997 15.0633 88.2 8.055899999999998 0.05 0.12 15244.393 9.4322
247 640.84 21.379299999999994 0.5 7.87 97084.30670000002 43.62379999999999 86.29 9.701500000000001 0.08 0.13 14877.662599999992 14.953700000000001 89.54 8.0275 0.02 0.1 15476.659800000001 15.6401
248 641.74 21.38920000000001 0.46 7.14 97105.35480000003 46.730300000000014 87.96 9.5863 0.05 0.1 15134.612100000002 13.9498 90.75 7.990999999999997 0.03 0.11 15695.6502 10.151
249 642.07 21.421599999999998 0.62 7.0 97058.07049999999 47.643400000000014 89.42 9.5914 0.05 0.14 15332.220500000005 17.6785 92.19 7.9231 0.03 0.11 15922.1091 11.515700000000002
